,HINDALCO,HEROHONDA,M&M,MARUTI,TATAMOTORS,AXISBANK,HDFCBANK,ICICIBANK,PNB,SBIN,ACC,AMBUJACEM,GRASIM,ITC,HCLTECH,INFOSYSTCH,TCS,WIPRO,DLF,UNITECH,HINDUNILVR,JPASSOCIAT,ABB,BHEL,SIEMENS,SUZLON,LT,RELCAPITAL,HDFC,IDFC,GAIL,STER,ONGC,CIPLA,SUNPHARMA,NTPC,POWERGRID,RELINFRA,RPOWER,TATAPOWER,BPCL,RELIANCE,JINDALSTEL,SAIL,TATASTEEL,BHARTIARTL,IDEA,RCOM
2015-10-27,84.400002,2620.100098,625.025024,4497,383.350006,521.799988,555.450012,257.909088,134.350006,248.800003,1385.800049,205.399994,571.092407,237.333328,433.825012,574.700012,1265.550049,215.662552,126.949997,7.7,812.150024,12.9,1272.199951,142.933334,1385.449951,23.5,996.5,367.409576,818.200012,59.549999,89.620354,93.300003,165.266663,684.700012,908.650024,110.541664,100.425026,386.350006,49.700001,70.949997,304.883331,465.363831,75.25,54.849998,234.325577,323.795593,85.018631,77.349998
2015-10-28,84.5,2626.050049,613.450012,4495.200195,386.299988,482.899994,555.75,246.545456,130.5,242.050003,1401.050049,208.75,572.781006,236.800003,438.774994,576.599976,1264.550049,216.750061,123.900002,7.6,818.5,12.85,1273.349976,141.600006,1358.5,23.299999,995.166687,360.757233,818.200012,59.349998,89.184418,94.849998,167.866669,696.049988,901.549988,107.875,98.287521,380.850006,49.150002,69.699997,303.133331,464.076019,76.800003,54.25,235.468857,328.983307,85.320114,77.75
2015-10-29,83.25,2626.649902,613.900024,4439.549805,391.200012,468.950012,551.775024,246.77272,128.850006,236.949997,1385.400024,207.449997,568.853882,233.333328,437.950012,572.525024,1247.675049,215.475052,120.400002,7.65,801.450012,13.1,1275.099976,135.5,1357.199951,24.049999,980.5,358.787811,818.200012,58.549999,88.031296,94.199997,167.233337,691.549988,878.900024,106.625,96.112526,378.25,49,69.650002,293.033325,466.082001,77.050003,52.849998,235.897598,326.320587,85.320114,76.349998
2015-10-30,84.050003,2581.399902,591.799988,4449,384.950012,475.399994,549.799988,251.818176,128.350006,237.050003,1379.599976,206.949997,575.058289,223.100006,435.850006,567.724976,1247.599976,214.818802,116.5,7.6,800.650024,13.5,1238.050049,132.566666,1327.25,24.6,940.5,369.729126,818.200012,58.849998,86.751602,93.699997,164.633331,690.450012,889.549988,110.666664,96.562523,396.450012,50.450001,68.849998,290.366669,469.400543,80.150002,53.349998,234.944855,320.490173,84.415665,75.300003
2015-11-02,80.949997,2545.850098,604.424988,4495.75,387.950012,478.25,541.549988,254.136368,129.449997,236.899994,1398.400024,210,571.828247,224.800003,438.149994,565.599976,1258.675049,215.681305,118.699997,7.45,802.75,12.95,1275.050049,133.46666,1314.650024,24.299999,925.766663,365.571411,818.200012,58.400002,87.342232,91.849998,164.933334,680.25,865.349976,110.583336,96.712524,390.799988,49.849998,68.75,290.600006,475.393738,78.599998,51.549999,227.60878,321.500153,84.777443,80.050003
2015-11-03,82.349998,2582.75,616.474976,4482.549805,382.049988,474.649994,542.450012,254.045456,130.25,235.949997,1425.900024,209.699997,573.02887,223.233337,438.049988,572.75,1271.724976,215.343796,120.099998,7.45,804.450012,12.9,1266.300049,134.03334,1338,23,915.533325,370.516907,818.200012,59.450001,86.385979,91.5,167.133331,675.400024,868.549988,113.083336,98.737526,391.299988,49.450001,68.849998,292.233337,479.05899,76.050003,51.049999,224.560028,319.204712,83.993584,81.550003
2015-11-04,81.849998,2621.050049,627.150024,4520.549805,404.850006,472.5,540.849976,248.5,131.100006,239,1405.699951,209.050003,572.80426,223.800003,440.799988,568.400024,1266.900024,214.893799,122.349998,7.3,801,12.8,1251.199951,134.03334,1302.900024,22.6,912.06665,363.777039,818.200012,60.049999,84.571915,90.349998,168.066666,670.700012,852.5,112.541664,98.400024,399.350006,51.400002,68.599998,295.333344,471.183655,76.300003,50.400002,224.2742,318.056976,85.078926,81.900002
2015-11-05,81.050003,2638.699951,629.875,4526.600098,404,463.799988,539.924988,245.5,129.600006,233.899994,1388.75,208.149994,572.703552,224.766663,438.75,561.450012,1241.324951,214.068802,116.150002,6.85,802.650024,12.5,1240.150024,129.600006,1273.050049,21.65,912.633362,368.503693,818.200012,59.400002,82.912544,87.349998,167.100006,658.049988,815.950012,113.333336,98.212524,398.649994,51.400002,68.5,296.333344,463.902679,73.699997,49.049999,214.746841,309.012939,83.872993,78.349998
2015-11-06,80.900002,2639.850098,624.775024,4522.799805,396.149994,465.149994,540.450012,242.818176,132.899994,243,1384.050049,209.850006,571.495178,225.133331,442.725006,569.150024,1252.875,213.731308,118.5,6.9,799.049988,12,1241.550049,127.633331,1258.300049,21.6,918.166687,358.787811,818.200012,55.450001,81.042229,84.5,167.633331,658.150024,803.400024,112.958336,98.475021,386.5,48.5,67.550003,298.700012,471.728485,72,47.049999,209.84024,311.446106,83.993584,77.800003
2015-11-09,79.949997,2614.100098,624.549988,4628.200195,411.75,464.950012,532.400024,239.227264,135.25,246.100006,1367.699951,205,565.28302,228.699997,441.25,567.299988,1235.675049,210.093796,113.900002,7.05,802.599976,12.05,1248.75,123.033333,1262.849976,21.65,906.033325,366.052856,818.200012,53.849998,79.748474,84.25,166.199997,647.599976,756.950012,111.291664,97.537521,396.149994,49.400002,68.099998,300.966675,476.111938,72.25,46.299999,211.745712,307.819305,81.250076,77.300003
2015-11-10,79.25,2663.699951,630.575012,4712.700195,407.450012,468.350006,527.299988,238.909088,133.75,241.199997,1322.099976,196.699997,560.98407,224.5,425.649994,551.924988,1229.074951,208.518799,108.75,6.65,803.549988,11.65,1199.650024,118.933334,1231.550049,21.450001,898.93335,352.573151,818.200012,52.650002,79.059418,83.449997,157.800003,641.900024,731.950012,109.458336,96.225021,380.450012,47.150002,67.800003,292.283325,457.042694,71.550003,45.299999,207.744217,304.513855,78.416122,70.150002
2015-11-13,77.400002,2615.399902,625.700012,4619.799805,403.950012,484.950012,526.025024,237.954544,136.850006,240.25,1326.699951,192.649994,561.270691,219.866669,421.700012,550.400024,1198.699951,206.812546,110.199997,6.75,796.700012,11.9,1206.650024,118.633331,1249.349976,22.35,887.466675,358.56897,818.200012,52.049999,79.312538,86.699997,152.600006,617.900024,740.599976,109,97.650024,394.25,48.599998,68.300003,302.016663,462.144348,79.349998,44.799999,212.126816,306.579773,78.416122,66.349998
2015-11-16,79.050003,2611.699951,638.950012,4646.899902,400.25,481.450012,530.474976,242.954544,140.149994,248.300003,1324.449951,194.149994,570.341064,225.53334,419.299988,540.099976,1187.300049,207.562546,109.849998,6.85,784.099976,13.1,1200.900024,118.966667,1236.699951,22.200001,904.766663,357.343567,818.200012,53.5,82.870354,86.099998,153.433334,625.799988,738.650024,109.333336,96.750023,417.399994,49.599998,67.300003,299.549988,462.763458,81.099998,45.099998,219.701065,308.278381,78.627159,66.900002
2015-11-17,80.849998,2597.949951,644.400024,4632.25,407.5,475.600006,530.400024,243.5,140.850006,247.850006,1325.5,199,559.938416,232.733337,428.375,530.75,1195.275024,208.443802,111.400002,6.9,798.299988,12.8,1194.199951,119.199997,1219.949951,21.799999,901.166687,355.155273,818.200012,53.650002,86.090668,87.650002,154.899994,635.75,753.349976,110.083336,98.062523,415.950012,49.650002,67.400002,292.083344,459.519226,82,45.450001,223.464386,307.130676,78.958794,65.849998
2015-11-18,76.550003,2574.850098,639.150024,4533.25,406.25,463.549988,524.299988,236.77272,136.149994,241,1334.300049,197.449997,559.558838,231.899994,422.825012,510,1175.724976,207.881302,106.5,6.95,793.5,12.5,1177.099976,116.466667,1217.25,21.6,896.299988,344.301483,818.200012,52.400002,86.878166,86.199997,153.800003,629.75,753.75,110.75,98.175026,405.25,49.150002,65.849998,294.666656,451.71817,80.800003,44.25,215.175568,306.625671,81.370667,65.050003
2015-11-19,78.400002,2589.699951,646.049988,4650.350098,406.950012,463.049988,534.450012,242.181824,139.149994,243.899994,1332.849976,198.050003,567.823669,234.699997,436.975006,523.900024,1181.275024,208.781296,103.300003,7.05,794.599976,12.8,1180.199951,117.199997,1230.25,21.700001,905.966675,351.566528,818.200012,53.049999,89.409416,88.449997,155.333328,635.650024,742.5,111.625,98.887527,410.549988,48.150002,66.75,302.466675,462.986359,81.599998,44.700001,217.938507,311.767456,80.436066,65.599998
2015-11-20,77.199997,2562.850098,657.625,4737.899902,402.850006,459.850006,535.424988,240.863632,139.5,242.949997,1339.75,201.949997,570.681885,229.633331,433.274994,526.200012,1199.175049,213.637558,102.25,7.1,798.150024,12.9,1174.550049,117.5,1240.050049,22.1,911.233337,353.929871,818.200012,52.799999,98.310989,91.050003,156.03334,646.849976,725.849976,111.791664,98.175026,418.100006,48.150002,66.650002,305.366669,468.979553,87.800003,44.400002,219.129425,313.420197,82.094231,66
2015-11-23,74.25,2636.649902,661.75,4736.25,402.100006,462.700012,533.025024,241.77272,138.800003,242.699997,1343.599976,200.699997,568.985535,224.833328,431.875,526.849976,1195.525024,213.787552,103.150002,7.1,791.200012,12.6,1175.25,116.800003,1239.150024,22,912.599976,357.387329,818.200012,52.549999,101.784424,91.349998,154.46666,641.450012,717.099976,110.916664,98.550026,416.549988,48.25,66.949997,301.899994,472.397156,83.150002,43.950001,213.841736,311.262482,83.993584,65.099998
2015-11-24,73.599998,2645.350098,659.775024,4639.899902,400.950012,463.850006,532.174988,239.409088,138,241.399994,1341.5,202.600006,572.47113,223.933334,433.100006,520.575012,1183.974976,211.443802,107.150002,7.1,811.950012,12.6,1160.099976,115.900002,1211.550049,22.15,894.366638,371.129608,818.200012,52.450001,100.068802,89.949997,155.199997,637.299988,706.200012,109.291664,98.887527,418.5,48.900002,66.550003,302.466675,479.306641,86.349998,43.950001,213.74646,313.603821,84.566406,71.150002
2015-11-26,75.099998,2688.699951,673.125,4606.549805,424.399994,465.299988,531.974976,240,139.949997,242.5,1355.949951,203.199997,577.823547,228.53334,431.450012,526.200012,1172.775024,213.562546,113.550003,7.1,812.450012,12.6,1151.5,115.566666,1218.349976,21.950001,888.43335,379.926453,818.200012,52.75,103.443802,89.650002,156.566666,634.549988,735.900024,110.75,100.350021,432.850006,52.25,66.300003,301.649994,489.683289,90.400002,43.950001,217.128677,314.154724,88.545998,74.550003
2015-11-27,77.650002,2704.449951,675.599976,4580.049805,417.649994,471,539.700012,245.5,144.300003,249.699997,1353.199951,202.600006,578.551636,229.566666,436.274994,533.174988,1176.675049,213.731308,114.050003,6.95,816.200012,12.7,1158.150024,117.333336,1229.349976,21.65,910,378.613495,818.200012,53.200001,103.598488,90.900002,156.933334,643.650024,739.849976,110.583336,100.125023,431.950012,51.150002,66.25,300.450012,484.928375,90.349998,45.549999,220.320343,314.200653,86.827538,74.099998
2015-11-30,77.050003,2699.149902,682.75,4555,423.5,468.649994,538.875,248.681824,144.399994,248.649994,1345,198.899994,579.65155,230.766663,435.475006,543.950012,1186.775024,213.731308,114.599998,7.1,812,12.9,1170.5,116.666664,1244,21.700001,916.400024,383.208832,818.200012,53.150002,102.009422,90.650002,156.100006,643.650024,729.5,109.083336,102.150024,451.149994,52.5,67.199997,300.583344,479.00946,90.900002,45.799999,218.176697,306.99295,85.259819,75.800003
2015-12-01,79.550003,2678.399902,684.450012,4556.200195,417.350006,461.600006,541.5,249,143.800003,250.199997,1357.900024,200.800003,578.52063,230.833328,438.850006,539.5,1180.949951,218.231308,117.900002,7.25,833.400024,13,1174.150024,116.966667,1227.150024,22.700001,909.900024,381.80835,818.200012,53.200001,100.912552,93.75,157.066666,648.549988,729.25,110.541664,102.000023,449.25,52.450001,66.599998,310.899994,478.4151,95.300003,46.700001,226.322586,296.342072,85.621597,77.050003
2015-12-02,80.449997,2676.449951,685.224976,4618.799805,413.149994,459.5,538.900024,245.818176,139.600006,244.600006,1359.849976,200.149994,581.936584,232.933334,429.825012,530.349976,1182.599976,216.656311,117.050003,7.2,829.900024,12.95,1174,115.400002,1212.150024,22.25,902.666687,375.024719,818.200012,53.25,101.37661,92,157.199997,658.400024,731.799988,110.916664,101.550026,445.450012,52.549999,66.300003,310.716675,484.383514,94.949997,47.549999,232.324829,296.479797,84.47596,78.449997
2015-12-03,79.199997,2617.800049,672.849976,4627.049805,405.600006,462.5,538.375,241.636368,136.350006,241.100006,1350.099976,197.699997,580.015625,228.899994,425.575012,528.875,1175.375,214.706299,118.900002,7.15,816.599976,12.9,1164.650024,112.433334,1190.75,22.25,898.56665,387.016418,818.200012,51.75,100.645363,99.150002,153.133331,651.200012,726.900024,111.25,100.350021,456.350006,53.150002,65.650002,306.649994,484.012054,91.900002,46.700001,228.799698,293.4039,84.536255,83.599998
2015-12-04,79.050003,2617.800049,657.650024,4600.350098,399.950012,460.5,529.450012,237.681824,134.5,241.100006,1334.849976,195.050003,576.220154,223.96666,418,524.525024,1164.199951,213.487549,117.150002,7.05,814.950012,12.9,1153.800049,112.23333,1163.099976,22.25,893.233337,383.55896,818.200012,50,100.139114,99.900002,151.46666,645.799988,755.400024,108.666664,98.062523,447.950012,52.299999,64.199997,302.166656,478.19223,93.400002,46.700001,228.894974,295.010712,83.631805,80.949997
2015-12-07,79.25,2623.050049,661.849976,4564.200195,399.149994,462.299988,530.974976,239.136368,133.899994,238.649994,1353.449951,195.899994,584.043457,209.03334,421.149994,523.125,1159.900024,216.018799,116.599998,7,833.5,12.7,1150,112.533333,1176.949951,21.9,894.099976,377.519348,818.200012,49.549999,100.631302,99.699997,149.266663,645.200012,777.349976,108.5,98.362526,449,52.049999,64.150002,303.583344,471.555115,93.599998,46.5,232.039001,293.908905,82.697205,80.849998
2015-12-08,76,2601.899902,657.125,4542.549805,402.399994,458.799988,524.625,237.681824,131.899994,235.949997,1339.199951,194.649994,579.225525,209.833328,429.024994,522.200012,1164.5,212.512558,110.400002,6.6,825.75,11.6,1152.25,109.800003,1169.5,21.35,881.400024,360.800995,818.200012,47.200001,95.51255,95.699997,143.833328,642.599976,770.900024,108.375,97.650024,430.75,49.099998,63.549999,304,466.032471,88.949997,44.450001,223.654922,291.842987,81.642006,78.800003
2015-12-09,73.75,2546.399902,656.049988,4479.100098,393.950012,450.600006,523.724976,235.863632,130.350006,234.399994,1313.75,189.399994,573.346436,211.600006,422.125,514.099976,1183.824951,211.987549,110.449997,6.45,820.150024,11,1132.25,112.599998,1148.75,20.700001,867.133362,350.647461,818.200012,45.150002,94.725044,90.199997,144.733337,623.799988,759.150024,108.458336,97.612526,423.200012,48.5,62,294.083344,453.649841,85,43.650002,216.128311,285.415741,80.677254,76.050003
2015-12-10,75.699997,2548.350098,645.349976,4498.100098,389.600006,449.950012,530.299988,235.409088,129.050003,231.949997,1324.449951,189.899994,574.973083,214.166672,422.850006,523.674988,1192.275024,211.912552,111.550003,6.65,815.900024,11.05,1126.949951,111.699997,1146.300049,21.15,873.966675,354.192444,818.200012,45.349998,96.651611,92.349998,146.53334,636.799988,756.799988,111,98.062523,435.549988,49.200001,62.599998,301.383331,470.713104,87.349998,44.299999,221.98764,287.068481,81.129478,78.400002
2015-12-11,76.25,2525.149902,630.950012,4480.75,377.950012,440.649994,523.174988,226.636368,123,227.300003,1319.400024,189,561.007324,214,420.299988,526.400024,1193,212.212555,108.199997,6.3,822.099976,10.75,1113.050049,110.333336,1145.5,20.85,857.166687,340.887817,818.200012,44.900002,95.259422,90.150002,143.566666,639.25,757.799988,110.625,96.000023,419.950012,48.200001,61.849998,297.633331,472.000916,86.75,44.900002,229.514252,284.222107,79.471313,76.150002
2015-12-14,78.800003,2535.75,642.400024,4576.799805,371.600006,431.350006,527.525024,226.363632,124.699997,225.949997,1341.800049,193.25,565.67804,213.399994,420.424988,534.75,1189.224976,212.643799,107.050003,6.3,839,10.55,1110.300049,111.433334,1155.050049,21,849.599976,342.594666,818.200012,45.25,95.723488,92.449997,142.266663,637.049988,768.599976,110.708336,96.112526,419.75,48.650002,61.599998,296.683319,473.065796,90.900002,45.650002,233.420471,281.100311,81.340523,80.900002
2015-12-15,79,2567.800049,644.525024,4620,379.5,436.100006,529.724976,224,121.550003,226.399994,1337.650024,193.350006,570.689636,215.300003,422.600006,538.775024,1187.925049,209.587555,108.300003,6.4,858.599976,10.6,1189.75,110.73333,1161.75,20.700001,855.466675,339.662384,818.200012,45.400002,95.835983,93,145.199997,638.900024,773.75,109.833336,97.125023,423.149994,48.549999,61.450001,296.549988,483.368164,90.550003,45.150002,232.801193,283.900757,79.531616,80.349998
2015-12-16,78.550003,2595.399902,609.025024,4619.399902,380.450012,438.149994,533.650024,229.136368,120.849998,227.300003,1349.099976,194.350006,577.025696,212.833328,423.524994,547.924988,1204.199951,208.106308,113.099998,6.45,855.400024,11,1195.400024,112.133331,1177.449951,20.5,853.93335,343.732544,818.200012,46.299999,96.735985,92.099998,151.100006,638.650024,784.099976,111.291664,100.012527,436.799988,49.400002,62,301.183319,484.730255,89.849998,45.150002,233.134659,294.138428,81.370667,82.050003
2015-12-17,81.300003,2654.949951,623.775024,4666.75,382.950012,435.549988,540.125,230.136368,122.5,230.899994,1356.199951,198.149994,578.869202,213.666672,430.225006,553.549988,1219.875,208.537552,115.349998,6.55,864.25,11.35,1179.650024,112.699997,1179.5,21.1,864.133362,352.704437,818.200012,48.200001,96.567238,95.75,149.866669,642.900024,802.25,112.958336,100.912521,442.200012,50.650002,64.75,301.316681,500.109467,92.099998,48.049999,244.948593,296.020691,80.647102,83
2015-12-18,79.900002,2643.149902,621.650024,4620.450195,378.25,432.549988,536.5,227.363632,122,226.5,1349,199.5,576.53772,211.399994,423.075012,541.575012,1208.400024,207.825058,114.550003,6.6,857.049988,11.25,1137.550049,111,1178.949951,21.25,858.266663,351.479004,818.200012,48.400002,95.526611,94.349998,148.833328,642.099976,790.150024,113.208336,101.550026,450.100006,51.25,65,300.25,491.29303,91,47.450001,243.567123,292.944824,81.400818,83.25
2015-12-21,81.300003,2697.949951,639.424988,4639.100098,380.149994,442.350006,537.700012,234.727264,122.550003,230.449997,1353,200.800003,574.399902,217.699997,427.725006,551.724976,1223.199951,208.443802,116.099998,6.75,851.599976,11.35,1142,111.400002,1175.449951,21.299999,860.200012,356.730835,818.200012,48.299999,94.59848,93.650002,153.633331,643.700012,754.200012,113.666664,104.587524,454.5,52.5,65,299.166656,491.39209,91.699997,48.450001,246.234787,294.643433,83.330315,83.800003
